ID,round,choice,reward
0,0,1,7.714285714285714
0,1,1,0.0
0,2,1,7.714285714285714
0,3,1,7.714285714285714
0,4,1,7.714285714285714
0,5,1,0.0
0,6,1,7.714285714285714
0,7,1,7.714285714285714
0,8,1,0.0
0,9,0,10.4
0,10,0,10.4
0,11,0,10.4
0,12,0,10.4
0,13,0,10.4
0,14,0,10.4
0,15,0,10.4
0,16,0,10.4
0,17,0,10.4
0,18,0,10.4
0,19,0,10.4
0,20,0,10.4
0,21,0,10.4
0,22,0,10.4
0,23,0,10.4
0,24,0,10.4
0,25,0,10.4
0,26,0,10.4
0,27,0,10.4
0,28,0,10.4
0,29,0,10.4
0,30,0,10.4
0,31,0,10.4
0,32,0,10.4
0,33,0,10.4
0,34,0,10.4
0,35,0,10.4
0,36,0,10.4
0,37,0,10.4
0,38,0,10.4
0,39,0,10.4
0,40,0,10.4
0,41,0,10.4
0,42,0,10.4
0,43,0,10.4
0,44,0,10.4
0,45,0,10.4
0,46,0,10.4
0,47,0,10.4
0,48,0,10.4
0,49,0,10.4
0,50,0,10.4
0,51,0,10.4
0,52,0,10.4
0,53,0,10.4
0,54,0,10.4
0,55,0,10.4
0,56,0,10.4
0,57,0,10.4
0,58,0,10.4
0,59,0,10.4
0,60,0,10.4
0,61,0,10.4
0,62,0,10.4
0,63,0,10.4
0,64,0,10.4
0,65,0,10.4
0,66,0,10.4
0,67,0,10.4
0,68,0,10.4
0,69,0,10.4
0,70,0,10.4
0,71,0,10.4
0,72,0,10.4
0,73,0,10.4
0,74,0,10.4
0,75,0,10.4
0,76,0,10.4
0,77,0,10.4
0,78,0,10.4
0,79,0,10.4
0,80,0,10.4
0,81,0,10.4
0,82,0,10.4
0,83,0,10.4
0,84,0,10.4
0,85,0,10.4
0,86,0,10.4
0,87,0,10.4
0,88,0,10.4
0,89,0,10.4
0,90,0,10.4
0,91,0,10.4
0,92,0,10.4
0,93,0,10.4
0,94,0,10.4
0,95,0,10.4
0,96,0,10.4
0,97,0,10.4
0,98,0,10.4
0,99,0,10.4
1,0,1,7.714285714285714
1,1,1,7.714285714285714
1,2,1,7.714285714285714
1,3,1,7.714285714285714
1,4,1,7.714285714285714
1,5,1,0.0
1,6,1,0.0
1,7,1,0.0
1,8,1,7.714285714285714
1,9,1,0.0
1,10,1,0.0
1,11,1,7.714285714285714
1,12,1,7.714285714285714
1,13,1,7.714285714285714
1,14,1,0.0
1,15,1,7.714285714285714
1,16,1,7.714285714285714
1,17,1,7.714285714285714
1,18,1,7.714285714285714
1,19,1,7.714285714285714
1,20,1,0.0
1,21,1,7.714285714285714
1,22,1,7.714285714285714
1,23,1,7.714285714285714
1,24,1,0.0
1,25,1,7.714285714285714
1,26,1,7.714285714285714
1,27,1,7.714285714285714
1,28,1,0.0
1,29,1,7.714285714285714
1,30,1,0.0
1,31,1,7.714285714285714
1,32,1,7.714285714285714
1,33,1,7.714285714285714
1,34,1,7.714285714285714
1,35,1,0.0
1,36,1,7.714285714285714
1,37,1,0.0
1,38,1,0.0
1,39,1,7.714285714285714
1,40,1,7.714285714285714
1,41,1,7.714285714285714
1,42,1,7.714285714285714
1,43,1,7.714285714285714
1,44,1,0.0
1,45,1,7.714285714285714
1,46,1,7.714285714285714
1,47,1,7.714285714285714
1,48,1,7.714285714285714
1,49,1,7.714285714285714
1,50,1,0.0
1,51,1,7.714285714285714
1,52,1,7.714285714285714
1,53,1,7.714285714285714
1,54,1,7.714285714285714
1,55,1,7.714285714285714
1,56,1,7.714285714285714
1,57,1,0.0
1,58,1,0.0
1,59,0,10.4
1,60,0,10.4
1,61,0,10.4
1,62,0,10.4
1,63,0,10.4
1,64,0,10.4
1,65,0,10.4
