ID,round,choice,reward
0,0,0,2.0
0,1,0,2.0
0,2,1,8.571428571428571
0,3,1,8.571428571428571
0,4,1,0.0
0,5,1,0.0
0,6,1,0.0
0,7,0,2.0
0,8,0,2.0
0,9,0,2.0
0,10,0,2.0
0,11,1,0.0
0,12,0,2.0
0,13,1,8.571428571428571
0,14,1,8.571428571428571
0,15,1,8.571428571428571
0,16,1,8.571428571428571
0,17,1,0.0
0,18,1,8.571428571428571
0,19,1,8.571428571428571
0,20,0,2.0
0,21,1,8.571428571428571
0,22,1,8.571428571428571
0,23,1,8.571428571428571
0,24,1,8.571428571428571
0,25,1,8.571428571428571
0,26,1,8.571428571428571
0,27,1,8.571428571428571
0,28,0,2.0
0,29,0,2.0
0,30,0,2.0
0,31,1,8.571428571428571
0,32,1,8.571428571428571
0,33,1,8.571428571428571
0,34,1,0.0
0,35,0,2.0
0,36,1,8.571428571428571
0,37,1,8.571428571428571
0,38,0,2.0
0,39,1,0.0
0,40,1,8.571428571428571
0,41,1,8.571428571428571
0,42,1,8.571428571428571
0,43,1,8.571428571428571
0,44,1,8.571428571428571
0,45,0,2.0
0,46,1,0.0
0,47,0,2.0
0,48,0,2.0
0,49,0,2.0
0,50,0,2.0
0,51,0,2.0
0,52,0,2.0
0,53,1,8.571428571428571
0,54,1,0.0
0,55,0,2.0
0,56,1,8.571428571428571
0,57,1,8.571428571428571
0,58,1,8.571428571428571
0,59,1,8.571428571428571
0,60,1,8.571428571428571
0,61,1,8.571428571428571
0,62,1,8.571428571428571
0,63,1,8.571428571428571
0,64,1,8.571428571428571
0,65,1,8.571428571428571
0,66,0,2.0
0,67,0,2.0
0,68,0,2.0
0,69,0,2.0
0,70,0,2.0
0,71,1,8.571428571428571
0,72,1,8.571428571428571
0,73,1,8.571428571428571
0,74,0,2.0
0,75,1,8.571428571428571
0,76,1,8.571428571428571
0,77,1,8.571428571428571
0,78,0,2.0
0,79,1,8.571428571428571
0,80,1,8.571428571428571
0,81,1,8.571428571428571
0,82,0,2.0
0,83,0,2.0
0,84,0,2.0
0,85,0,2.0
0,86,0,2.0
0,87,1,8.571428571428571
0,88,1,8.571428571428571
0,89,1,8.571428571428571
0,90,0,2.0
0,91,1,0.0
0,92,1,8.571428571428571
0,93,1,0.0
0,94,1,8.571428571428571
0,95,1,8.571428571428571
0,96,1,8.571428571428571
0,97,0,2.0
0,98,1,0.0
0,99,0,2.0
1,0,0,2.0
1,1,0,2.0
1,2,1,8.571428571428571
1,3,1,8.571428571428571
1,4,1,8.571428571428571
1,5,1,8.571428571428571
1,6,1,8.571428571428571
1,7,0,2.0
1,8,1,8.571428571428571
1,9,0,2.0
1,10,0,2.0
1,11,0,2.0
1,12,1,8.571428571428571
1,13,1,8.571428571428571
1,14,1,8.571428571428571
1,15,0,2.0
1,16,1,0.0
1,17,1,8.571428571428571
1,18,0,2.0
1,19,1,0.0
1,20,1,8.571428571428571
1,21,0,2.0
1,22,0,2.0
1,23,1,8.571428571428571
1,24,0,2.0
1,25,0,2.0
1,26,1,0.0
1,27,1,8.571428571428571
1,28,1,0.0
1,29,0,2.0
1,30,0,2.0
1,31,0,2.0
1,32,0,2.0
1,33,0,2.0
1,34,0,2.0
1,35,1,8.571428571428571
1,36,1,0.0
1,37,0,2.0
1,38,0,2.0
1,39,0,2.0
1,40,1,8.571428571428571
1,41,0,2.0
1,42,1,8.571428571428571
1,43,1,0.0
1,44,1,0.0
1,45,0,2.0
1,46,0,2.0
1,47,0,2.0
1,48,0,2.0
1,49,1,8.571428571428571
1,50,1,8.571428571428571
1,51,0,2.0
1,52,1,0.0
1,53,1,8.571428571428571
1,54,1,8.571428571428571
1,55,1,8.571428571428571
1,56,1,0.0
1,57,0,2.0
1,58,1,0.0
1,59,1,0.0
1,60,1,0.0
1,61,1,8.571428571428571
1,62,0,2.0
1,63,0,2.0
1,64,0,2.0
1,65,0,2.0
1,66,0,2.0
1,67,0,2.0
1,68,1,8.571428571428571
1,69,1,8.571428571428571
1,70,0,2.0
1,71,1,8.571428571428571
1,72,1,0.0
1,73,1,0.0
1,74,1,8.571428571428571
1,75,1,8.571428571428571
1,76,1,0.0
1,77,1,8.571428571428571
1,78,0,2.0
1,79,0,2.0
1,80,0,2.0
1,81,0,2.0
1,82,0,2.0
1,83,0,2.0
1,84,1,0.0
1,85,0,2.0
1,86,0,2.0
1,87,0,2.0
1,88,1,0.0
1,89,0,2.0
1,90,1,8.571428571428571
1,91,1,8.571428571428571
1,92,1,8.571428571428571
1,93,1,8.571428571428571
1,94,0,2.0
1,95,0,2.0
1,96,0,2.0
1,97,0,2.0
1,98,0,2.0
1,99,0,2.0
2,0,1,8.571428571428571
2,1,0,2.0
2,2,1,8.571428571428571
2,3,0,2.0
2,4,1,8.571428571428571
2,5,0,2.0
2,6,0,2.0
2,7,0,2.0
2,8,0,2.0
2,9,1,0.0
2,10,1,8.571428571428571
2,11,1,8.571428571428571
2,12,1,8.571428571428571
2,13,1,8.571428571428571
2,14,1,0.0
2,15,0,2.0
2,16,1,8.571428571428571
2,17,1,8.571428571428571
2,18,1,0.0
2,19,0,2.0
2,20,1,8.571428571428571
2,21,1,8.571428571428571
2,22,0,2.0
2,23,1,8.571428571428571
2,24,1,8.571428571428571
2,25,0,2.0
2,26,1,8.571428571428571
2,27,1,0.0
2,28,1,8.571428571428571
2,29,0,2.0
2,30,0,2.0
2,31,0,2.0
2,32,1,0.0
2,33,1,8.571428571428571
2,34,0,2.0
2,35,1,8.571428571428571
2,36,1,8.571428571428571
2,37,0,2.0
2,38,1,8.571428571428571
2,39,1,8.571428571428571
2,40,1,8.571428571428571
2,41,0,2.0
2,42,1,0.0
2,43,1,8.571428571428571
